#source target edge_score
MEI5 YBR056W-A 0.818496823121156
MEI5 YNR064C 0.7385082691986878
MEK1 MIP6 0.9631442532607326
MEK1 MPC54 0.8084442295504799
MEK1 PDC6 0.7408036023736373
MEK1 PES4 0.9469701349648169
MEK1 POX1 0.8734848320348035
MEK1 SPG1 0.7160564082597561
MEK1 SPO77 0.7618871492213997
MEK1 YLR030W 0.7794508395234341
MET6 MSC1 0.8139087976409346
MET6 PNC1 0.8951921714975282
MET6 RTC3 0.8250881227343188
MET6 SOL4 0.7922197736209173
MET6 SSA1 0.8423698473188026
MET6 SSA4 0.8503696675612126
MET6 SSE2 0.7276248752450543
MET6 STE2 0.9475858767304025
MET6 STI1 0.8418932859207255
MET6 STR3 0.9636520157713031
MET6 TFS1 0.8914018367517552
MF(ALPHA)1 MPC54 0.8075615974694101
MF(ALPHA)1 SPG1 0.8425114835183145
MF(ALPHA)1 SPR3 0.7084962434968125
MF(ALPHA)1 YLR030W 0.8652739082676222
MFG1 PUG1 0.757616016610271
MFG1 RSF1 0.7143719533268226
MFG1 YEL073C 0.7741092703384977
MFG1 YET2 0.8425467138270257
MIP6 MPC54 0.8279726489762733
MIP6 PDC6 0.7352328675148051
MIP6 PES4 0.8120565382722132
MIP6 POX1 0.7681341638209348
MIP6 SPG1 0.7437759079687154
MIP6 SPO77 0.7227331410600675
MIP6 YLR030W 0.7856405853671111
MIP6 ZIP2 0.7017194056387392
MLS1 RCK1 0.7363355953034698
MLS1 YER145C-A 0.8229439160522644
MLS1 YPL088W 0.7011778924951794
MND1 MPC54 0.7725643490543936
MND1 PDC6 0.8901863375659543
MND1 SLZ1 0.7569939669267698
MND1 SPG1 0.7240413116050144
MND1 YLR030W 0.8875835923465494
MND1 ZIP2 0.8417801441342951
MOH1 PHO5 0.8294312549275874
MOH1 SPO75 0.7258021026044562
MOH1 YDR018C 0.941394292958494
MPC54 PES4 0.7080237686317797
MPC54 SPG1 0.7841210228855422
MPC54 SPO77 0.7432679654096305
MPC54 SPR3 0.7179119256469801
MPC54 YLR030W 0.830333224212247
MSC1 PGM2 0.7843274712457944
MSC1 PNC1 0.9067858663172329
MSC1 RTC3 0.8841911199094585
MSC1 SOL4 0.8038453345804896
MSC1 SSA1 0.8099050237666249
MSC1 SSA4 0.8116321034427201
MSC1 SSE2 0.7858395826321721
MSC1 STE2 0.8376808021158044
MSC1 STI1 0.7945324987136669
MSC1 STR3 0.8944034035912651
MSC1 TFS1 0.9373709061969567
MSC1 YMR090W 0.8289145373718119
MTH1 RTC2 0.7742347310926002
NCA3 PET10 0.7105120787204826
NCA3 PNC1 0.7151987849785876
NCA3 RIM4 0.7020333336810117
NCA3 SSA1 0.7273882939664108
NCA3 SSE2 0.7042939024057147
NCA3 UFD1 0.760130949149596
NCA3 YJL133C-A 0.7191174972814166
NDE2 PAU13 0.7690402032766206
NDE2 TKL2 0.7214611570376142
NDE2 YLR012C 0.8076976801980518
NDE2 glutathione 0.7903470144818021
NDT80 UIP4 0.7630257678257707
NPL4 TFS1 0.7161368569801452
NPL4 TSA2 0.8496494241856624
NPL4 YKR011C 0.7828695734318548
NPL4 YNL042W-B 0.7783455582229448
NQM1 PET10 0.7737986207551435
NQM1 SDH6 0.7812935788355868
NQM1 UBC5 0.8250141905281099
NQM1 YJL045W 0.7592896101295595
OPT2 PHO5 0.7659458024444477
OPT2 RNP1 0.799077352773229
OPT2 SPO75 0.7085574012956345
OPT2 STE2 0.728151471485967
OPT2 YJL043W 0.8682224597054593
OSW2 PDC6 0.7539328681096852
OSW2 YBL048W 0.7673690970063329
OSW2 YGR066C 0.8441717775018749
OSW2 YLR030W 0.7419891825562581
OSW2 YPT53 0.8120581773912717
PAU13 TKL2 0.817777651696222
PAU13 YLR012C 0.710650338505653
PAU13 glutathione 0.7055239318344555
PAU18 PAU6 0.8594373157448928
PAU2 REC8 0.706695915128494
PAU2 RRT6 0.7087386980740153
PAU2 SRL4 0.8304960431246844
PAU2 YHR177W 0.8951013011652471
PAU2 YOL160W 0.7525117353220953
PBI2 YOR387C 0.7388052817958194
PCH2 YKR015C 0.7121126236583809
PDC6 PHO5 0.7605827161397402
PDC6 SPO75 0.7407166682005195
PDC6 YLR030W 0.9332844790385406
PDH1 SSA3 0.8289065182278685
PDH1 TSA2 0.7238600542605044
PDH1 UFD1 0.8944978715064522
PDH1 YKR011C 0.7467406270937966
PES4 POX1 0.7178366998786072
PES4 SPO77 0.7596352294630131
PES4 YLR030W 0.7580764146899308
PES4 glutamic_acid 0.7265441328971577
PET10 SDH6 0.7546147252788264
PET10 SSE2 0.7465742152927549
PET10 TSA2 0.757493358433412
PET10 UBI4 0.7119895243907038
PET10 UFD1 0.7050855620957106
PET10 YJL045W 0.9243558804319755
PET10 YJL133C-A 0.8925822796094862
PET10 YKL151C 0.9795443840206263
PET10 YKR011C 0.7016025014275903
PEX18 PUN1 0.9082146463851533
PEX18 RCR1 0.8534647632792303
PEX18 YBR056W-A 0.7706872625735461
PGM2 RTC3 0.8283654363917998
PGM2 SOL4 0.7115330160266962
PGM2 SPR3 0.7209848080558227
PGM2 STE2 0.7143744333062583
PGM2 YMR090W 0.7727559877215837
PGM2 glutamic_acid 0.7457392585414881
PHM8 UGX2 0.7603837448395973
PHM8 YHR138C 0.7782891509977028
PHM8 YJL160C 0.7570936231050862
PHM8 YKL107W 0.7397997734892181
PHM8 YOL162W 0.824888705421456
PHM8 YOL163W 0.7899821892268063
PHM8 YPL088W 0.8899980469724785
PHO5 SPO75 0.9031867143236053
PHO5 STE2 0.8596049557279152
PHO84 RCK1 0.7266408314319456
PHO84 YER145C-A 0.7952268775394242
PHO89 SPL2 0.8726564048470353
PHO89 YJL160C 0.7085358207184561
PHO89 YLR149C 0.7461866670093442
PHO92 YHR054C 0.8114760929504875
PIR3 YLR149C 0.7776826580612353
PIR3 YOL163W 0.7057035417986752
PNC1 RTC3 0.8848408323026802
PNC1 SOL4 0.8349622554679969
PNC1 SSA1 0.8009653703540855
PNC1 SSA4 0.8126635141131742
PNC1 SSE2 0.840128335354421
PNC1 STE2 0.8507093113007222
PNC1 STI1 0.7985895588758384
PNC1 STR3 0.9573504868832774
PNC1 TFS1 0.958793221316384
PNC1 YMR090W 0.705726799775293
POT1 SSA1 0.8256125603933542
POT1 SSA4 0.7967155353594635
POT1 SSE2 0.7697303304388639
POT1 STI1 0.7460479411868783
POX1 YLR030W 0.8121412475725545
PPR1 RRN7 0.731086769140973
PPR1 TIR1 0.7805946412735738
PPR1 YGL081W 0.707764913150669
PRB1 UBC5 0.756025545553656
PRB1 YOR289W 0.7203271904034069
PRM1 SSA1 0.8088102330342376
PRM1 SSA4 0.7826485047224532
PRM1 SSE2 0.7456305402626652
PRM1 STE2 0.8139669484092051
PRM1 STI1 0.7840347051087639
PRM1 STR3 0.7992965228577225
PRM1 TFS1 0.8317693592027694
PRM1 YDL186W 0.7905723411013958
PRR2 YHR007C-A 0.8980507970921938
PST1 SRL3 0.8888615355185853
PST1 YKL107W 0.7004475506059623
PST1 YOL162W 0.7220338104873526
PST1 YPL088W 0.8319984119896374
PUG1 RSF1 0.8046403813663854
PUG1 STE3 0.7514903991674537
PUG1 YBL048W 0.8066228540860125
PUG1 YCR007C 0.7042382289248699
PUG1 YEL073C 0.9071541549601003
PUN1 RCR1 0.8828031489638043
PUN1 RTA1 0.7599799840496271
PUN1 YBR056W-A 0.7745435909382863
PUN1 YET2 0.7002245500026018
PUN1 YOR385W 0.7005608928145741
PUT1 SRL3 0.7291256212603374
PUT1 THI5 0.7276726813295069
PUT1 YBR285W 0.771937934702485
Q0255 REC114 0.8338591672455999
Q0255 YJR128W 0.7904844482476391
RCK1 SEO1 0.7365798378327197
RCK1 UGX2 0.7174898521064759
RCK1 YER145C-A 0.8528336425425624
RCK1 YOL162W 0.7345317934168993
RCR1 RTA1 0.7094125147050491
RCR1 YBR056W-A 0.8405881751091235
REC114 YJR128W 0.9330882206164263
REC8 SPO75 0.704017180320284
REC8 SRL4 0.7642263231510602
REG2 SEO1 0.707396066123968
REG2 SUE1 0.883858965849537
REG2 YFL052W 0.8163747349245045
RIM4 UBC5 0.8343878669644447
RIM4 UFD1 0.795288784639409
RIM4 VID24 0.8355941855441081
RIM4 YBR284W 0.7919638634772972
RIM4 YKL151C 0.7398521521257193
RNP1 RRT6 0.8448652562431702
RNP1 STE2 0.7176663381018654
RNP1 YJL043W 0.9046731741315479
RNP1 YSW1 0.7133625240568271
RNP1 glutamic_acid 0.7641044196960005
RPL9A SSA4 0.7306270012820244
RPL9A STI1 0.7180565328990285
RPL9A YFL012W 0.7576940079784016
RRN7 RTC3 0.7026566354343524
RRN7 SOL4 0.8528953865193597
RRN7 SSA3 0.7249668477743381
RRN7 SSA4 0.7044676977600399
RRN7 STR3 0.7687166178540606
RRN7 TIR1 0.7662120947805093
RRT5 UTR5 0.7001908031146671
RRT6 SPO75 0.8073081010393741
RRT6 SRL4 0.7455795909933735
RRT6 STE2 0.7226984233496601
RRT6 YJL043W 0.7505602721004851
RRT6 YSW1 0.7037915050009249
RSF1 STE3 0.7507820771902081
RSF1 YBL048W 0.8743413864741949
RTA1 YCR007C 0.7970052753906988
RTA1 YEL073C 0.8748387197532137
RTA1 YET2 0.7334669548345044
RTA1 YNR064C 0.7426449399633887
RTA1 YOR385W 0.7410827344743818
RTA1 YPR145C-A 0.831738179356255
RTC2 YOR338W 0.7098535241696791
RTC3 SOL4 0.8305033462422675
RTC3 SSA1 0.7735330695261431
RTC3 SSA4 0.8077365107896508
RTC3 SSE2 0.7320199003974965
RTC3 STE2 0.7473217742363883
RTC3 STI1 0.7933133195249235
RTC3 STR3 0.8155371648786709
RTC3 TFS1 0.8760549730439453
RTC3 YMR090W 0.7848968224518735
SAE3 SPO77 0.9996645487483823
SAE3 YJL043W 0.7890515035330278
SAE3 glutamic_acid 0.7748278993018759
SDH6 YJL045W 0.8900338727283643
SDH6 YJL133C-A 0.7696834944323371
SDH6 YKL151C 0.7632674560595849
SEO1 SMA1 0.702611823043198
SEO1 UGX2 0.7475183151071009
SEO1 YER145C-A 0.8082351622622673
SET6 SLZ1 0.7370774081019041
SET6 YGL081W 0.8820353144306791
SET6 YHL012W 1.0
SFC1 SRL4 0.7814103274740564
SFC1 YIL014C-A 0.7168682028436142
SHH3 YPR145C-A 0.7224693865695857
SIP18 STE2 0.7288775332023895
SIP18 YFL012W 0.7753267561846471
SIP4 YGR066C 0.8312795792141936
SIP4 trehalose 0.7423160862711463
SLZ1 SPO75 0.7616292177334686
SLZ1 YLR030W 0.870492454113946
SLZ1 YLR031W 0.7819106470765282
SMA1 SUL1 0.8741115528424592
SMA1 YLR346C 0.7128049710633186
SMA2 YDR018C 0.7951927314713851
SMA2 YNL277W-A 0.8744529641502963
SMA2 fructose_1_6_biphosphate 0.8386171802171124
SMA2 myo_inositol 0.9156957668267627
SMP1 YBR085C-A 0.7976093963791984
SMP1 YCR007C 0.8104675433764514
SMP1 YOR385W 0.7734803770292576
SMP1 YPR145C-A 0.758996854018769
SNG1 SPO77 0.7024506491080211
SNG1 YJL043W 0.7177767702019103
SNG1 glutamic_acid 0.7513369788104908
SNO1 TMA10 0.704222404348599
SNO1 YLR149C 0.7583125535036144
SOL4 SSA4 0.7534880523125684
SOL4 SSE2 0.7087460977659729
SOL4 STE2 0.7296027380655422
SOL4 STI1 0.7264453516855951
SOL4 STR3 0.7896713963754802
SOL4 TFS1 0.831076876935601
SOL4 YHB1 0.7737448755557838
SOR1 YER145C-A 0.7149692552889095
SOR2 SUL1 0.7715499630806658
SPG1 SPR3 0.7609960466084142
SPG1 SSA1 0.7646481972341334
SPG1 STE2 0.7598050029359377
SPG1 YLR030W 0.8165218716545837
SPI1 YKL107W 0.7067043449050354
SPL2 YLR149C 0.7280857820018283
SPO13 SPR28 0.7289634268947789
SPO13 SRL4 0.741047572566923
SPO20 SPR28 0.7609099652168968
SPO20 YHR177W 0.882443966022886
SPO23 SPO75 0.7499800367162615
SPO23 STE2 0.77002062016597
SPO75 STE2 0.8045180376331622
SPO77 SPR3 0.7589093217471126
SPO77 YJL043W 0.7895872330242609
SPO77 glutamic_acid 0.8967452528286101
SPR28 SRL4 0.7069210799721867
SPR28 YSW1 0.7370429243337455
SPR3 glutamic_acid 0.8390908422816051
SPS100 YEL073C 0.7324741766902714
SPS19 YBR056W-A 0.7117388998919105
SPS19 YEL073C 0.7563732167254733
SPS19 YET2 0.7654260717562926
SPS22 STE3 0.7107784327308284
SRL3 YER145C-A 0.7280929964562339
SRL3 YKL107W 0.7644223268723629
SRL3 YOL162W 0.7623587952953776
SRL3 YPL088W 0.8459657541899566
SRL4 YSW1 0.7047317998186802
SSA1 SSA4 0.8141693442902413
SSA1 STI1 0.8034642860575324
SSA1 TFS1 0.7893199148660783
SSA3 SSA4 0.911951145939984
SSA3 SSE2 0.7538276678851041
SSA3 STE2 0.7506988769523584
SSA3 STI1 0.8970635920820895
SSA3 STR3 0.8469105395743662
SSA3 TFS1 0.9067096386266792
SSA3 YMR090W 0.701909914862181
SSA4 SSE2 0.7217707849568303
SSA4 STI1 0.9800406068566169
SSA4 STR3 0.7455665163166985
SSA4 TFS1 0.8571075362058636
SSA4 YMR090W 0.7365519801033513
SSE2 STI1 0.8305815848387266
SSE2 STR3 0.7935269781961994
SSE2 TFS1 0.9734773550114152
SSE2 YMR090W 0.7312363167743444
STE2 STR3 0.7400451404276023
STE3 YBL048W 0.7461552047368039
STF1 STI1 0.8015917398698263
STF1 YFL012W 0.811737210572542
STI1 STR3 0.734748758027983
STI1 TFS1 0.8375583304251033
STI1 YMR090W 0.7214447806905695
STR3 TFS1 0.9365092685225564
STR3 YMR090W 0.7281641447078577
SUE1 YFL052W 0.7645351559548584
TAF13 YKR015C 0.7001951994817153
TDA8 YHL012W 0.7228987767717112
TFS1 YMR090W 0.758347747732844
THI12 YGR066C 0.7171504390796717
THI12 YLR030W 0.7147269241282046
THI12 YPT53 0.9319567806227309
THI5 YBR056W-A 0.7707001526260706
THI5 YBR285W 0.7483247184171898
THI5 YLR194C 0.7539734219465634
TMA10 YLR149C 0.8929266077595908
TPO2 YGR066C 0.734749805920202
TPO2 YLR030W 0.8183138704631221
TPO2 YPT53 0.8636411968851625
TSA2 UFD1 0.8156513558671883
TSA2 YJL133C-A 0.7111837546441067
TSA2 YKL151C 0.769132163160449
TSA2 YKR011C 0.9387312490303208
UBC5 YDL186W 0.7060104169101105
UBC5 YJL045W 0.7096788760959898
UBI4 YDL186W 0.7231093473515355
UBI4 YJL045W 0.8742888746510536
UBI4 YJL133C-A 0.9183027899390477
UBI4 YKL151C 0.9826278719064429
UFD1 YKL151C 0.7158569415691789
UFD1 YKR011C 0.9039160362221257
UGX2 YER145C-A 0.754290284913487
UGX2 YJL160C 0.7040806879216267
UGX2 YOL162W 0.7363565123638169
UGX2 YPL088W 0.7298832582482917
VID24 YBR284W 0.7250664689835118
VID24 YKR011C 0.7932683731767078
VID24 YNL042W-B 0.72122164737326
YAL063C-A YER175W-A 0.8074798697625802
YAL064W YER135C 0.7738620689550337
YAP1 YDR182W-A 0.8964464243657999
YBL048W YHR054C 0.7007560978284856
YBL048W YLR030W 0.7159966921380374
YBL048W YPT53 0.7956665269731689
YBR032W YGL081W 0.8683666047562126
YBR032W YHL012W 0.80038103812806
YBR032W YOR365C 0.7135720102091769
YBR056W-A YLR194C 0.7151454692557381
YBR085C-A YCR007C 0.776853176154511
YBR085C-A YEL073C 0.7253374467538791
YBR085C-A YET2 0.7779796326622617
YBR085C-A YOR385W 0.8808983117059723
YBR085C-A YPR145C-A 0.7460681295419198
YBR284W YKL151C 0.7547950544911928
YCL001W-A YDR018C 0.8525255186039641
YCL001W-A YMR244W 0.7459564195520236
YCL042W YDL186W 0.7017061975000897
YCL042W YJL133C-A 0.7352559310069032
YCL042W YMR196W 0.9486127273495717
YCL048W-A YJL133C-A 0.8637254337336882
YCL048W-A YKL151C 0.7128341881542488
YCR007C YEL073C 0.864516146125711
YDL114W YHR054C 0.7062093422458606
YDL114W glutamic_acid 0.7724533124990136
YDL186W YMR090W 0.718984954804023
YDL186W YMR196W 0.7165796426884166
YDL186W YNL042W-B 0.7011249061617435
YDR034W-B YOR338W 0.7496364418538267
YEL059W YPL205C 0.7817441163030181
YEL073C YET2 0.754253755221408
YER145C-A YJL160C 0.702799963477408
YER145C-A YOL162W 0.888812575129618
YER145C-A YPL088W 0.8095473997646927
YFL012W YMR090W 0.7344533126955817
YFL019C YOL160W 0.9310373602544042
YFL019C YSW1 0.7061595862200851
YGL081W YHL012W 0.8529945262997776
YGL081W YLR030W 0.7100006925518934
YGR035C YPT53 0.9322198652962558
YGR146C-A YLL056C 0.9508050154343135
YGR273C YHL012W 0.7731471892796289
YGR273C ZIP2 0.8792868339750401
YHR138C YKL107W 0.7956383720376926
YHR138C YLR149C 0.7034684401316815
YHR138C YOL163W 0.8605661105595821
YHR138C YPL088W 0.7088472359487654
YIL014C-A YLR031W 0.7902787067352535
YJL043W YSW1 0.765715831133648
YJL043W glutamic_acid 0.8923591641424203
YJL045W YJL133C-A 0.8647486902447583
YJL045W YKL151C 0.881217944869929
YJL133C-A YKL151C 0.9016114264339007
YJL160C YLR149C 0.7611601812460074
YJL160C YOL162W 0.7896575669951639
YJL160C YPL088W 0.8097453934492536
YJR096W YLR149C 0.8522027427957082
YKL107W YPL088W 0.7664607210745117
YKL151C YKR011C 0.7053589369102545
YLR012C glutathione 0.7383038285555555
YLR053C YNL277W-A 0.7242268023125067
YLR053C ZIP2 0.7557009428859709
YLR194C YNL194C 0.7184657307569216
YLR346C YOL162W 0.7532308358249297
YMR206W YOL162W 0.761951901410036
YNR064C YOR385W 0.741622769080784
YNR064C YPR145C-A 0.7639685327080181
YOL118C udp_derivative_1 0.8546521709398599
YOL118C udp_derivative_2 0.9280676241491639
YOL160W YSW1 0.7382433246531828
YOL162W YPL088W 0.8595893957766687
YOR381W-A YSW1 0.832118675413499
YOR381W-A glutamic_acid 0.7318309226137711
YOR385W YPR145C-A 0.8269165518569908
YOR387C ZIP2 0.7277822435087786
YSW1 glutamic_acid 0.806280525027563
ZPS1 glutamine 0.8942657952024686
alanine glycerophosphocholine 0.7150167539201999
alanine histidine 0.7120443833155851
citrate glutamine 0.8407198229593773
fructose_1_6_biphosphate myo_inositol 0.9430008631057281
glycine thiamine_derivate_2 0.817571857745141
serine trehalose 0.8486036460859774
udp_derivative_1 udp_derivative_2 0.8885244668132576
